detector,window,source,anomaly_type,base,seed,mag,stream,family,pr_auc,vus_pr,f1,precision,recall,mcc,pa_f1,nab,nab_low_fp,detected_frac,latency,fp_per_1k,threshold,anomaly_ratio
cascade,10,syn,spike,periodic,1,4.0,syn|spike|periodic|s1|m4.0,ensemble,0.042644331559425895,0.06795829353155165,0.10526315789473684,0.0625,0.3333333333333333,0.13493507970442148,0.08888888888888889,4.569030332979278,-22.93096966702072,0.3333333333333333,0.0,25.0,0.9189706095819585,0.005
cascade,10,syn,spike,periodic,2,4.0,syn|spike|periodic|s2|m4.0,ensemble,0.005922301728062844,0.05630524371671781,0.013245033112582783,0.006666666666666667,1.0,0.0409272754535029,0.013100436681222708,-630.0728774079861,-1359.7395440746527,1.0,0.0,725.0,0.19573346632474925,0.005
cascade,10,syn,spike,periodic,3,4.0,syn|spike|periodic|s3|m4.0,ensemble,0.05319116894069456,0.06219976978820128,0.2,0.14285714285714285,0.3333333333333333,0.2123510457708968,0.08333333333333333,21.069030332979274,10.069030332979272,0.3333333333333333,0.0,10.0,1.026265245184842,0.005
cascade,10,syn,spike,periodic,4,4.0,syn|spike|periodic|s4|m4.0,ensemble,0.008018427527305975,0.0646622273879506,0.028571428571428574,0.014925373134328358,0.3333333333333333,0.049891216891324384,0.023255813953488372,-15.477225301631995,-127.31055863496532,0.6666666666666666,0.5,105.0,0.6332834845082626,0.005
cascade,10,syn,spike,periodic,0,6.0,syn|spike|periodic|s0|m6.0,ensemble,0.11549440897266983,0.07505055852202044,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32998324958123953,0.08333333333333333,28.40236366631261,24.735696999645942,0.3333333333333333,0.0,3.3333333333333335,1.425681897068751,0.005
cascade,10,syn,spike,periodic,1,6.0,syn|spike|periodic|s1|m6.0,ensemble,0.19444444444444445,0.09849494378339281,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.3800451757603085,0.16666666666666666,51.30472733262522,38.471393999291884,0.6666666666666666,0.0,11.666666666666666,1.0601084845598487,0.005
cascade,10,syn,spike,periodic,2,6.0,syn|spike|periodic|s2|m6.0,ensemble,0.022572440575257115,0.06049249885205626,0.07142857142857142,0.04,0.3333333333333333,0.10346836436887037,0.044444444444444446,-11.930969667020726,-55.930969667020726,0.3333333333333333,0.0,40.0,0.7485191184419181,0.005
cascade,10,syn,spike,periodic,3,6.0,syn|spike|periodic|s3|m6.0,ensemble,0.18693649867029902,0.0872585131770815,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32998324958123953,0.16666666666666666,28.40236366631261,24.735696999645942,0.3333333333333333,0.0,3.3333333333333335,1.24830946387857,0.005
cascade,10,syn,spike,periodic,4,6.0,syn|spike|periodic|s4|m6.0,ensemble,0.016926391800605636,0.06359858121770513,0.06666666666666667,0.037037037037037035,0.3333333333333333,0.09859624421507807,0.044444444444444446,18.567586163412482,-27.265747169920857,0.3333333333333333,0.0,41.666666666666664,0.8150975896371158,0.005
cascade,10,syn,spike,periodic,0,9.0,syn|spike|periodic|s0|m9.0,ensemble,0.19577832110839447,0.09211888866435296,0.4,0.5,0.3333333333333333,0.4058570199880768,0.08888888888888889,30.235696999645942,28.40236366631261,0.3333333333333333,0.0,1.6666666666666667,1.775039495354659,0.005
cascade,10,syn,spike,periodic,1,9.0,syn|spike|periodic|s1|m9.0,ensemble,0.7555555555555555,0.20727024907484431,0.7499999999999999,0.6,1.0,0.7732980988911997,0.5,92.54042433227117,88.87375766560449,1.0,0.0,3.3333333333333335,1.3794812854214145,0.005
cascade,10,syn,spike,periodic,2,9.0,syn|spike|periodic|s2|m9.0,ensemble,0.11851851851851851,0.07731613239283444,0.2222222222222222,0.13333333333333333,0.6666666666666666,0.2913470524711165,0.16666666666666666,40.30472733262523,16.471393999291887,0.6666666666666666,0.0,21.666666666666668,0.8468580887097296,0.005
cascade,10,syn,spike,periodic,3,9.0,syn|spike|periodic|s3|m9.0,ensemble,0.3911930363543266,0.12643006213905245,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6649916247906198,0.16666666666666666,62.30472733262522,60.471393999291884,0.6666666666666666,0.0,1.6666666666666667,1.581375791919162,0.005
cascade,10,syn,spike,periodic,4,9.0,syn|spike|periodic|s4|m9.0,ensemble,0.09207807118254879,0.08052981907837835,0.25,0.15384615384615385,0.6666666666666666,0.3140463137355422,0.16666666666666666,43.971393999291884,23.80472733262522,0.6666666666666666,0.0,18.333333333333332,1.0645786843655143,0.005
cascade,10,syn,spike,trend,0,4.0,syn|spike|trend|s0|m4.0,ensemble,0.3506233205585657,0.1231881509421214,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,2.3807931499082176,0.005
cascade,10,syn,spike,trend,1,4.0,syn|spike|trend|s1|m4.0,ensemble,0.2619047619047619,0.10447674895640936,0.5,0.3333333333333333,1.0,0.5744416851006198,0.25,85.20709099893783,74.20709099893783,1.0,0.0,10.0,1.3204385087120079,0.005
cascade,10,syn,spike,trend,2,4.0,syn|spike|trend|s2|m4.0,ensemble,0.0865705931495405,0.07397298061309455,0.18181818181818182,0.125,0.3333333333333333,0.19777383895702158,0.16666666666666666,46.069030332979274,35.069030332979274,0.3333333333333333,0.0,11.666666666666666,1.224168906400986,0.005
cascade,10,syn,spike,trend,3,4.0,syn|spike|trend|s3|m4.0,ensemble,0.12717391304347825,0.07819384286844859,0.28571428571428575,0.25,0.3333333333333333,0.28456167438942703,0.16666666666666666,29.55511915126192,25.888452484595252,0.3333333333333333,0.0,5.0,1.4785588129742604,0.005
cascade,10,syn,spike,trend,4,4.0,syn|spike|trend|s4|m4.0,ensemble,0.07982456140350877,0.07539854759113584,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.2303596150110329,0.08333333333333333,22.90236366631261,13.73569699964594,0.3333333333333333,0.0,8.333333333333334,1.4251219021839245,0.005
cascade,10,syn,spike,trend,0,6.0,syn|spike|trend|s0|m6.0,ensemble,0.41033283656234476,0.13340218926121805,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.07032213329593,0.005
cascade,10,syn,spike,trend,1,6.0,syn|spike|trend|s1|m6.0,ensemble,0.6388888888888888,0.17521806754393968,0.8571428571428571,0.75,1.0,0.8652997853882577,0.25,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,1.83466745333284,0.005
cascade,10,syn,spike,trend,2,6.0,syn|spike|trend|s2|m6.0,ensemble,0.30634920634920637,0.11674961486839099,0.4615384615384615,0.3,1.0,0.5445019853593754,0.25,85.20709099893783,74.20709099893783,1.0,0.0,11.666666666666666,1.1155430021416488,0.005
cascade,10,syn,spike,trend,3,6.0,syn|spike|trend|s3|m6.0,ensemble,0.28954248366013075,0.1080952189732558,0.5714285714285715,0.5,0.6666666666666666,0.5749307298888423,0.16666666666666666,60.471393999291884,56.80472733262522,0.6666666666666666,0.0,3.3333333333333335,1.6833232123392474,0.005
cascade,10,syn,spike,trend,4,6.0,syn|spike|trend|s4|m6.0,ensemble,0.4476190476190476,0.1490693124515864,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,1.9678665100580826,0.005
cascade,10,syn,spike,trend,0,9.0,syn|spike|trend|s0|m9.0,ensemble,0.6,0.1676214870293401,0.5714285714285715,0.5,0.6666666666666666,0.5749307298888423,0.5,60.471393999291884,56.80472733262522,0.6666666666666666,0.0,3.3333333333333335,1.9561003770943584,0.005
cascade,10,syn,spike,trend,1,9.0,syn|spike|trend|s1|m9.0,ensemble,1.0,0.24386901586351015,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,2.606010870264088,0.005
cascade,10,syn,spike,trend,2,9.0,syn|spike|trend|s2|m9.0,ensemble,0.9166666666666666,0.23648551279217428,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,1.8249600545168152,0.005
cascade,10,syn,spike,trend,3,9.0,syn|spike|trend|s3|m9.0,ensemble,0.7575757575757576,0.1976912871754938,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.619382902190176,0.005
cascade,10,syn,spike,trend,4,9.0,syn|spike|trend|s4|m9.0,ensemble,0.6333333333333333,0.18438850507687432,0.6666666666666666,0.5,1.0,0.7053278933842966,0.5,90.70709099893783,85.20709099893783,1.0,0.0,5.0,1.6428701365486977,0.005
cascade,10,syn,spike,bursty,0,4.0,syn|spike|bursty|s0|m4.0,ensemble,0.7435897435897436,0.20379086757406187,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.0550963008497414,0.005
cascade,10,syn,spike,bursty,1,4.0,syn|spike|bursty|s1|m4.0,ensemble,0.14386724386724387,0.07149073437782362,0.25,0.2,0.3333333333333333,0.2534338307290486,0.16666666666666666,24.735696999645942,17.40236366631261,0.3333333333333333,0.0,6.666666666666667,1.5148962620154482,0.005
cascade,10,syn,spike,bursty,2,4.0,syn|spike|bursty|s2|m4.0,ensemble,0.1349673202614379,0.09060564538072999,0.28571428571428575,0.25,0.3333333333333333,0.28456167438942703,0.13333333333333333,26.569030332979278,21.069030332979274,0.3333333333333333,0.0,5.0,1.5349879635899126,0.005
cascade,10,syn,spike,bursty,3,4.0,syn|spike|bursty|s3|m4.0,ensemble,0.4211060375443937,0.13752916355280423,0.5,1.0,0.3333333333333333,0.5763856064118864,0.5,32.069030332979274,32.069030332979274,0.3333333333333333,0.0,0.0,3.3818246940713665,0.005
cascade,10,syn,spike,bursty,4,4.0,syn|spike|bursty|s4|m4.0,ensemble,0.6916666666666667,0.19838868340600924,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,1.8494099996322961,0.005
cascade,10,syn,spike,bursty,0,6.0,syn|spike|bursty|s0|m6.0,ensemble,0.8333333333333333,0.22070833610513016,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.821637865910122,0.005
cascade,10,syn,spike,bursty,1,6.0,syn|spike|bursty|s1|m6.0,ensemble,0.5873015873015872,0.15776930317216412,0.6,0.42857142857142855,1.0,0.6524568401147244,0.5,88.87375766560449,81.54042433227117,1.0,0.0,6.666666666666667,1.371279280347703,0.005
cascade,10,syn,spike,bursty,2,6.0,syn|spike|bursty|s2|m6.0,ensemble,0.38690476190476186,0.1388637544523289,0.5454545454545454,0.375,1.0,0.6098026701174832,0.25,87.04042433227117,77.87375766560449,1.0,0.0,8.333333333333334,1.44251744004105,0.005
cascade,10,syn,spike,bursty,3,6.0,syn|spike|bursty|s3|m6.0,ensemble,0.7166666666666667,0.19495054640549944,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.144410207014731,0.005
cascade,10,syn,spike,bursty,4,6.0,syn|spike|bursty|s4|m6.0,ensemble,0.7777777777777777,0.2141421718786365,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.6411263284915374,0.005
cascade,10,syn,spike,bursty,0,9.0,syn|spike|bursty|s0|m9.0,ensemble,1.0,0.2521456080359248,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,2.0470246620482917,0.005
cascade,10,syn,spike,bursty,1,9.0,syn|spike|bursty|s1|m9.0,ensemble,0.8666666666666667,0.21263632297641416,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,2.6467740112059244,0.005
cascade,10,syn,spike,bursty,2,9.0,syn|spike|bursty|s2|m9.0,ensemble,0.6388888888888888,0.18679306228080572,0.8571428571428571,0.75,1.0,0.8652997853882577,0.25,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,2.218086906626316,0.005
cascade,10,syn,spike,bursty,3,9.0,syn|spike|bursty|s3|m9.0,ensemble,0.8095238095238095,0.21213707310672666,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,3.201307904738384,0.005
cascade,10,syn,spike,bursty,4,9.0,syn|spike|bursty|s4|m9.0,ensemble,1.0,0.2492522368156795,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,2.232635238054041,0.005
cascade,10,syn,drift,flat,0,4.0,syn|drift|flat|s0|m4.0,ensemble,0.18830885394104402,0.1947956324465868,0.32558139534883723,0.1951219512195122,0.9824561403508771,0.06134587993823689,0.9193548387096774,-2727.334642546214,-5554.334642546214,1.0,0.0,765.0,0.021837453619470443,0.19
cascade,10,syn,drift,flat,1,4.0,syn|drift|flat|s1|m4.0,ensemble,0.7250499492817414,0.7322290935736543,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0010358243529043653,0.7166666666666667
cascade,10,syn,drift,flat,2,4.0,syn|drift|flat|s2|m4.0,ensemble,0.8153691655716135,0.8261951537599014,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.003069319927895995,0.8133333333333334
cascade,10,syn,drift,flat,3,4.0,syn|drift|flat|s3|m4.0,ensemble,0.8188156965741473,0.8313627411651485,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0011256855232811462,0.81
cascade,10,syn,drift,flat,4,4.0,syn|drift|flat|s4|m4.0,ensemble,0.3500745732530624,0.3590453668572285,0.5115089514066495,0.3460207612456747,0.9803921568627451,0.06514672048686462,0.9691211401425179,-2749.334642546214,-5598.334642546214,1.0,0.0,626.6666666666666,0.015568515117554254,0.34
cascade,10,syn,drift,flat,0,6.0,syn|drift|flat|s0|m6.0,ensemble,0.18940039184526664,0.195956871089568,0.3225806451612903,0.19553072625698323,0.9210526315789473,0.04116041281420537,0.923076923076923,-2540.334642546214,-5180.334642546214,1.0,0.0,716.6666666666666,0.05232978980123235,0.19
cascade,10,syn,drift,flat,1,6.0,syn|drift|flat|s1|m6.0,ensemble,0.7250092784752346,0.7321623721171562,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0010358243454087718,0.7166666666666667
cascade,10,syn,drift,flat,2,6.0,syn|drift|flat|s2|m6.0,ensemble,0.8154704681669543,0.8262876469491286,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.003069319927895995,0.8133333333333334
cascade,10,syn,drift,flat,3,6.0,syn|drift|flat|s3|m6.0,ensemble,0.8189193326546514,0.8314634319324129,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0011256855232811462,0.81
cascade,10,syn,drift,flat,4,6.0,syn|drift|flat|s4|m6.0,ensemble,0.3496894006508051,0.35869510320078096,0.5134099616858238,0.3471502590673575,0.9852941176470589,0.07925742996290494,0.9691211401425179,-2760.334642546214,-5620.334642546214,1.0,0.0,626.6666666666666,0.01556851511863627,0.34
cascade,10,syn,drift,flat,0,9.0,syn|drift|flat|s0|m9.0,ensemble,0.19300375289758648,0.19950023323769972,0.32340425531914896,0.19289340101522842,1.0,0.05976704793446408,0.9193548387096774,-2815.334642546214,-5730.334642546214,1.0,0.0,790.0,0.003865951116429899,0.19
cascade,10,syn,drift,flat,1,9.0,syn|drift|flat|s1|m9.0,ensemble,0.7243032734572061,0.731466515531145,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.00103582432289212,0.7166666666666667
cascade,10,syn,drift,flat,2,9.0,syn|drift|flat|s2|m9.0,ensemble,0.8152177569186433,0.8259906377455413,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.003069319927895995,0.8133333333333334
cascade,10,syn,drift,flat,3,9.0,syn|drift|flat|s3|m9.0,ensemble,0.8194659729943604,0.8320159855412773,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2842.834642546214,-5785.334642546214,1.0,0.0,178.33333333333334,0.0011256855232811462,0.81
cascade,10,syn,drift,flat,4,9.0,syn|drift|flat|s4|m9.0,ensemble,0.3494565671470785,0.3585281210951155,0.5134099616858238,0.3471502590673575,0.9852941176470589,0.07925742996290494,0.9714285714285714,-2760.334642546214,-5620.334642546214,1.0,0.0,626.6666666666666,0.015568515121835996,0.34
cascade,10,syn,drift,periodic,0,4.0,syn|drift|periodic|s0|m4.0,ensemble,0.1888807906715768,0.20009561337642215,0.3220338983050848,0.1919191919191919,1.0,0.04867620301279785,0.9268292682926829,-2831.834642546214,-5763.334642546214,1.0,0.0,795.0,0.00620510486717727,0.19
cascade,10,syn,drift,periodic,1,4.0,syn|drift|periodic|s1|m4.0,ensemble,0.7114902748951153,0.7165306122762054,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0001641304654485374,0.7166666666666667
cascade,10,syn,drift,periodic,2,4.0,syn|drift|periodic|s2|m4.0,ensemble,0.8219876027272166,0.8320317109494865,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.00026118753172693236,0.8133333333333334
cascade,10,syn,drift,periodic,3,4.0,syn|drift|periodic|s3|m4.0,ensemble,0.790818228708894,0.8030211865849836,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.0023034178909071648,0.81
cascade,10,syn,drift,periodic,4,4.0,syn|drift|periodic|s4|m4.0,ensemble,0.3435752841890336,0.34871149619434666,0.5106382978723404,0.34285714285714286,1.0,0.0657951694959769,0.9600000000000001,-2837.334642546214,-5774.334642546214,1.0,0.0,646.6666666666666,0.0034804865613002403,0.34
cascade,10,syn,drift,periodic,0,6.0,syn|drift|periodic|s0|m6.0,ensemble,0.1884172493368626,0.1995746261373279,0.321377331420373,0.19210977701543738,0.9824561403508771,0.03149394490865039,0.923076923076923,-2776.834642546214,-5653.334642546214,1.0,0.0,780.0,0.02099585279858104,0.19
cascade,10,syn,drift,periodic,1,6.0,syn|drift|periodic|s1|m6.0,ensemble,0.7117197697275178,0.7167938680626864,0.837890625,0.7222222222222222,0.9976744186046511,0.1226697991233501,1.0,-2842.834642546214,-5785.334642546214,1.0,0.0,270.0,0.005718140358879468,0.7166666666666667
cascade,10,syn,drift,periodic,2,6.0,syn|drift|periodic|s2|m6.0,ensemble,0.821979375466289,0.8320228026337159,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0018267566126692163,0.8133333333333334
cascade,10,syn,drift,periodic,3,6.0,syn|drift|periodic|s3|m6.0,ensemble,0.790874345956264,0.8030961517337822,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.0023034178909071648,0.81
cascade,10,syn,drift,periodic,4,6.0,syn|drift|periodic|s4|m6.0,ensemble,0.34304665463642225,0.3481975518321079,0.5093632958801498,0.3417085427135678,1.0,0.05087927948746319,0.9600000000000001,-2848.334642546214,-5796.334642546214,1.0,0.0,650.0,0.0004062844515565882,0.34
cascade,10,syn,drift,periodic,0,9.0,syn|drift|periodic|s0|m9.0,ensemble,0.1879216818065209,0.199051851168335,0.32378223495702,0.1934931506849315,0.9912280701754386,0.05379531348197135,0.923076923076923,-2776.834642546214,-5653.334642546214,1.0,0.0,780.0,0.021307522595031218,0.19
cascade,10,syn,drift,periodic,1,9.0,syn|drift|periodic|s1|m9.0,ensemble,0.7118180189100912,0.716867358075418,0.837890625,0.7222222222222222,0.9976744186046511,0.1226697991233501,1.0,-2842.834642546214,-5785.334642546214,1.0,0.0,270.0,0.0061813969342102764,0.7166666666666667
cascade,10,syn,drift,periodic,2,9.0,syn|drift|periodic|s2|m9.0,ensemble,0.8222682616371793,0.8323149249924952,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0018267566126692163,0.8133333333333334
cascade,10,syn,drift,periodic,3,9.0,syn|drift|periodic|s3|m9.0,ensemble,0.7909473434191893,0.8031887173326627,0.8983364140480592,0.8154362416107382,1.0,0.16915022303045885,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,178.33333333333334,0.002184880795018984,0.81
cascade,10,syn,drift,periodic,4,9.0,syn|drift|periodic|s4|m9.0,ensemble,0.3385774096867282,0.3438245417360446,0.5093632958801498,0.3417085427135678,1.0,0.05087927948746319,0.9600000000000001,-2848.334642546214,-5796.334642546214,1.0,0.0,650.0,0.0009355076920056997,0.34
cascade,10,syn,drift,trend,0,4.0,syn|drift|trend|s0|m4.0,ensemble,0.1900718419901899,0.19789423523552588,0.3213213213213213,0.19384057971014493,0.9385964912280702,0.0331991063417242,0.923076923076923,-2622.8635129064846,-5345.363512906485,1.0,0.0,736.6666666666666,0.04596381527343205,0.19
cascade,10,syn,drift,trend,1,4.0,syn|drift|trend|s1|m4.0,ensemble,0.7177166028961381,0.7230123827190451,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0006147175905592866,0.7166666666666667
cascade,10,syn,drift,trend,2,4.0,syn|drift|trend|s2|m4.0,ensemble,0.8098419663837964,0.8208528789765807,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,0.9959183673469388,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0002870804580075254,0.8133333333333334
cascade,10,syn,drift,trend,3,4.0,syn|drift|trend|s3|m4.0,ensemble,0.8174176138673095,0.8288808302921538,0.8979591836734693,0.8175675675675675,0.9958847736625515,0.16594067686394023,0.9948822927328557,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.0069837126663049,0.81
cascade,10,syn,drift,trend,4,4.0,syn|drift|trend|s4|m4.0,ensemble,0.3509051872384911,0.35915859792577665,0.5119196988707654,0.3440134907251265,1.0,0.07798106535064735,0.9691211401425179,-2831.834642546214,-5763.334642546214,1.0,0.0,643.3333333333334,0.0030161372461458935,0.34
cascade,10,syn,drift,trend,0,6.0,syn|drift|trend|s0|m6.0,ensemble,0.1898442592209379,0.19766500590164762,0.3211267605633803,0.1912751677852349,1.0,0.0396772128096138,0.923076923076923,-2842.834642546214,-5785.334642546214,1.0,0.0,798.3333333333334,0.0024911197967053145,0.19
cascade,10,syn,drift,trend,1,6.0,syn|drift|trend|s1|m6.0,ensemble,0.717362543667227,0.7226445269440621,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0006147175905592866,0.7166666666666667
cascade,10,syn,drift,trend,2,6.0,syn|drift|trend|s2|m6.0,ensemble,0.8105028804583783,0.8215576047248461,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0002870804580075254,0.8133333333333334
cascade,10,syn,drift,trend,3,6.0,syn|drift|trend|s3|m6.0,ensemble,0.8172722619620119,0.8287615302029021,0.8979591836734693,0.8175675675675675,0.9958847736625515,0.16594067686394023,0.9948822927328557,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.0069837126663049,0.81
cascade,10,syn,drift,trend,4,6.0,syn|drift|trend|s4|m6.0,ensemble,0.3509775572390529,0.3592245110399525,0.5140664961636829,0.3477508650519031,0.9852941176470589,0.08386704246584871,0.9691211401425179,-2760.334642546214,-5620.334642546214,1.0,0.0,623.3333333333334,0.017305289221882014,0.34
cascade,10,syn,drift,trend,0,9.0,syn|drift|trend|s0|m9.0,ensemble,0.19021209359178282,0.19807401743451533,0.32304900181488205,0.2036613272311213,0.7807017543859649,0.057019118706808085,0.923076923076923,-2028.8635129064846,-4157.363512906485,1.0,0.0,576.6666666666666,0.13883898070373044,0.19
cascade,10,syn,drift,trend,1,9.0,syn|drift|trend|s1|m9.0,ensemble,0.7172100243525903,0.7224908779509538,0.8373904576436223,0.7202680067001676,1.0,0.11274134948165261,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,273.3333333333333,0.0006147175905592866,0.7166666666666667
cascade,10,syn,drift,trend,2,9.0,syn|drift|trend|s2|m9.0,ensemble,0.8106089861479691,0.8216373206477073,0.8995391705069125,0.8174204355108877,1.0,0.14797023429358616,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,176.66666666666666,0.0002870804580075254,0.8133333333333334
cascade,10,syn,drift,trend,3,9.0,syn|drift|trend|s3|m9.0,ensemble,0.8173402114809951,0.8288358865734847,0.8975069252077562,0.8140703517587939,1.0,0.146365651686632,0.9948822927328557,-2848.334642546214,-5796.334642546214,1.0,0.0,180.0,0.0027491562549038485,0.81
cascade,10,syn,drift,trend,4,9.0,syn|drift|trend|s4|m9.0,ensemble,0.35274891231673866,0.3608200558500203,0.5135483870967742,0.34851138353765326,0.9754901960784313,0.07972743458705794,0.9691211401425179,-2732.834642546214,-5565.334642546214,1.0,0.0,615.0,0.02096606048281897,0.34
cascade,10,syn,drift,bursty,0,4.0,syn|drift|bursty|s0|m4.0,ensemble,0.5610836513255735,0.5668563116977499,0.7119741100323624,0.5527638190954773,1.0,0.07836976593158851,0.9895052473763118,-2848.334642546214,-5796.334642546214,1.0,0.0,440.0,0.00034229069325025574,0.55
cascade,10,syn,drift,bursty,1,4.0,syn|drift|bursty|s1|m4.0,ensemble,0.6557193960066361,0.6645603464845659,0.8,0.6677908937605397,0.9974811083123426,0.1191345122800757,0.9887920298879203,-2831.834642546214,-5763.334642546214,1.0,0.0,323.3333333333333,0.00242101196543992,0.6616666666666666
cascade,10,syn,drift,bursty,2,4.0,syn|drift|bursty|s2|m4.0,ensemble,0.672518308070182,0.6806428640931675,0.797583081570997,0.6633165829145728,1.0,0.0987656601815462,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,330.0,0.00030642977868626574,0.66
cascade,10,syn,drift,bursty,3,4.0,syn|drift|bursty|s3|m4.0,ensemble,0.37622393666723314,0.3834841856514032,0.5295566502463055,0.3601340033500838,1.0,0.05297394630517449,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,631.6666666666666,0.0011287507749950924,0.35833333333333334
cascade,10,syn,drift,bursty,4,4.0,syn|drift|bursty|s4|m4.0,ensemble,0.3034339535164897,0.3098391931232259,0.44328552803129073,0.2847571189279732,1.0,0.04457216142297894,1.0,-2848.334642546214,-5796.334642546214,1.0,0.0,706.6666666666666,0.0001347273570268542,0.2833333333333333
cascade,10,syn,drift,bursty,0,6.0,syn|drift|bursty|s0|m6.0,ensemble,0.5621264633566397,0.5678461714331404,0.7135135135135136,0.5546218487394958,1.0,0.10134483201751004,0.9895052473763118,-2837.334642546214,-5774.334642546214,1.0,0.0,436.6666666666667,0.001036822744574718,0.55
